,id,title,genres,keywords,budget,revenue,popularity,vote_average,vote_count,runtime,release_date,original_language,production_countries,production_companies,cast,crew
1663,10397,Angela's Ashes,['Drama'],"['emigration', 'irish-american', 'hunger', 'socially deprived family', 'famine', 'alcoholism', 'brooklyn new york city']",25,13,4.89,7.00,59,145,1999,en,"['Ireland', 'United States of America']","['Paramount Pictures', 'Universal Pictures']","['Emily Watson', 'Robert Carlyle', 'Joe Breen', 'Michael Legge', 'Ciaran Owens', 'J.J. Murphy', 'Johnny  Murphy', 'Ronnie Masterson', 'Pauline McLynn', 'Liam Carney']",['Alan Parker']
1664,10398,Double Jeopardy,"['Crime', 'Drama', 'Mystery', 'Thriller']","['prison', 'sailboat', 'sailing trip', 'new orleans', ""women's prison"", 'probation', 'murder hunt']",70000000,177841558,19.44,6.20,278,105,1999,en,"['Canada', 'United States of America']",['Paramount Pictures'],"['Tommy Lee Jones', 'Ashley Judd', 'Bruce Greenwood', 'Annabeth Gish', 'Benjamin Weir', 'Jay Brazeau', 'John Maclaren', 'Tracy Vilar']",['Bruce Beresford']
1665,10400,The Hurricane,['Drama'],"['prison', 'boxer', 'boxing match', 'biography']",50000000,73956241,20.83,7.20,396,146,1999,en,['United States of America'],"['Universal Pictures', 'Beacon Communications', 'Azoff Entertainment']","['Denzel Washington', 'Vicellous Reon Shannon', 'Deborah Kara Unger', 'Liev Schreiber', 'John Hannah', 'Dan Hedaya', 'Debbi Morgan', 'Clancy Brown', 'David Paymer', 'Harris Yulin']",['Norman Jewison']
1666,10402,Deuce Bigalow: Male Gigolo,['Comedy'],"['fish', 'aquarium', 'carnival', 'house', 'callboy', 'vacation', 'illegal prostitution']",17000000,65535067,9.83,5.50,308,88,1999,en,['United States of America'],"['Happy Madison Productions', 'Quinta Communications', 'Touchstone Pictures']","['Rob Schneider', 'William Forsythe', 'Eddie Griffin', 'Arija Bareikis', 'Oded Fehr', ""Gail O'Grady"", 'Richard Riehle', 'Jacqueline Obradors', 'Big Boy', 'Amy Poehler']",['Mike Mitchell']
1667,10410,Hoffa,"['Crime', 'History']","['policy and organisations', 'power', 'trade union', 'gangster']",35000000,0,5.93,6.10,81,140,1992,en,['United States of America'],"['Jersey Films', 'Twentieth Century Fox Film Corporation']","['Jack Nicholson', 'Danny DeVito', 'Armand Assante', 'J. T. Walsh', 'John C. Reilly', 'Natalija Nogulich', 'Kevin Crowley', 'Robert Prosky', 'Kevin Anderson', 'Frank Whaley']",['Danny DeVito']
1668,10413,Nowhere to Run,"['Action', 'Adventure', 'Drama', 'Thriller']","['prisoner', 'fight', 'liberation', 'shelter']",0,0,11.69,5.50,119,94,1993,en,['United States of America'],['Columbia Pictures'],"['Jean-Claude Van Damme', 'Rosanna Arquette', 'Kieran Culkin', 'Ted Levine', 'Tiffany Taubman', 'Edward Blatchford', 'Anthony Starke', 'Joss Ackland', 'Allan Graf', 'Leonard Termo']",['Robert Harmon']
1669,10414,The Mighty Ducks,"['Comedy', 'Family']","['sports team', 'sport', 'ice hockey', 'feel-good ending', 'the big game']",10000000,50752337,8.93,6.40,198,101,1992,en,['United States of America'],['Walt Disney'],"['Emilio Estevez', 'Joss Ackland', 'Lane Smith', 'Heidi Kling', 'Josef Sommer', 'Joshua Jackson', 'Shaun Weiss', 'Elden Henson', 'Danny Tamberelli', 'Marguerite Moreau']",['Stephen Herek']
1670,10416,What Planet Are You From?,"['Comedy', 'Drama', 'Romance', 'Science Fiction']","['noises', 'alien life-form', 'erection', 'alien']",60000000,0,2.28,5.40,37,105,2000,en,['United States of America'],['Columbia Pictures'],"['Garry Shandling', 'Annette Bening', 'John Goodman', 'Greg Kinnear', 'Linda Fiorentino', 'Ben Kingsley', 'Judy Greer', 'Richard Jenkins', 'Stacey Travis', 'Janeane Garofalo']",['Mike Nichols']
1671,10425,The Death and Life of Bobby Z,"['Drama', 'Action', 'Thriller', 'Crime']","['vineyard', 'rifle', 'drug trade', 'violence', 'shot in the stomach', 'double cross', 'estate', 'face slap', 'faked death', 'booby trap', 'golden gun']",22000000,413454,12.89,5.80,103,97,2007,en,"['Germany', 'United States of America']","['Eclectic pictures', 'Millennium Films']","['Paul Walker', 'Laurence Fishburne', 'Olivia Wilde', 'Jason Lewis', 'Michael Bowen', 'Richard Bairos', 'Jarrod Bunch', 'Shirly Brener', 'Keith Carradine', 'Chuck Liddell']",['John Herzfeld']
1672,10426,Friday After Next,['Comedy'],"['guard', 'shopping mall', 'thief', 'drug']",20000000,33526835,7.50,6.00,100,85,2002,en,['United States of America'],['New Line Cinema'],"['Ice Cube', 'Mike Epps', 'John Witherspoon', 'Don Curry', 'Anna Maria Horsford', 'Clifton Powell', 'K. D. Aubert', 'Bebe Drake', 'Katt Williams', 'Rickey Smiley']",['Marcus Raboy']
1673,10428,Hackers,"['Action', 'Crime', 'Thriller', 'Drama']","['female nudity', 'hacker', 'nudity', 'computer virus', 'virtual reality', 'computer', 'sexual fantasy', 'prank', 'internet', 'cyberpunk', 'teenager', 'new york city', 'secret service', 'computer hacker', 'dream sequence']",20000000,7563728,17.84,6.20,398,107,1995,en,['United States of America'],"['United Artists', 'Suftley']","['Jonny Lee Miller', 'Angelina Jolie', 'Jesse Bradford', 'Matthew Lillard', 'Renoly Santiago', 'Fisher Stevens', 'Alberta Watson', 'Laurence Mason', 'Lorraine Bracco', 'Wendell Pierce']",['Iain Softley']
1674,10431,War,"['Action', 'Thriller', 'Crime']","['fbi', 'revenge', 'fbi agent']",25000000,40452643,18.90,6.00,414,103,2007,en,"['United States of America', 'Canada']","['Mosaic Media Group', 'Current Entertainment', 'Lionsgate', 'Fierce Entertainment', 'Province of British Columbia Production Services Tax Credit', 'Rogue Films']","['Jet Li', 'Jason Statham', 'John Lone', 'Devon Aoki', 'Luis Guzmán', 'Saul Rubinek', 'Ryo Ishibashi', 'Sung Kang', 'Andrea Roth', 'Kenneth Choi']",['Philip G. Atwell']
1675,10436,The Age of Innocence,"['Drama', 'Romance']","['upper class', 'new york', 'lover', 'countess', 'lawyer', '19th century']",34000000,32255440,9.13,7.00,169,139,1993,en,['United States of America'],['Columbia Pictures'],"['Daniel Day-Lewis', 'Michelle Pfeiffer', 'Winona Ryder', 'Alexis Smith', 'Geraldine Chaplin', 'Jonathan Pryce', 'Linda Faye Farkas', 'Michael Rees Davis', 'Terry Cook', 'Jon Garrison']",['Martin Scorsese']
1676,10437,The Muppet Christmas Carol,"['Comedy', 'Family', 'Fantasy', 'Drama']","['holiday', 'future', 'musical', 'past', 'scrooge', 'christmas carol', 'charles dickens', 'christmas']",0,27281507,15.09,7.20,212,85,1992,en,['United States of America'],"['Walt Disney Pictures', 'Jim Henson Company, The']","['Michael Caine', 'Don Austen', 'Meredith Braun', 'Don Austen', 'Ed Sanders', 'Dave Goelz', 'Simon Buckley', 'Craig Crane', 'John Eccleston', 'Steven Mackintosh']",['Brian Henson']
1677,10439,Hocus Pocus,"['Comedy', 'Family', 'Fantasy']","['witch', 'halloween', 'trick or treating']",28000000,39514713,18.65,6.40,471,96,1993,en,['United States of America'],['Walt Disney Pictures'],"['Bette Midler', 'Sarah Jessica Parker', 'Kathy Najimy', 'Omri Katz', 'Thora Birch', 'Vinessa Shaw', 'Jodie Rivera', 'Jason Marsden', 'Larry Bagby', 'Tobias Jelinek']",['Kenny Ortega']
1678,10445,Shadowlands,"['Drama', 'Romance']","['bachelor', 'stroke of fate', 'brother', 'oxford', 'author', 'falling in love']",22000000,0,5.61,6.80,61,131,1993,en,['United Kingdom'],"['Shadowlands Productions', 'Savoy Pictures']","['Anthony Hopkins', 'Debra Winger', 'John Wood', 'Julian Fellowes', 'Roddy Maude-Roxby', 'Michael Denison', 'Tim McMullan', 'Edward Hardwicke', 'James Frain', 'Robert Flemyng']",['Richard Attenborough']
1679,10448,Rapa Nui,['Adventure'],"['in love with enemy', 'indigenous', 'island']",20000000,305070,3.58,6.20,33,107,1994,en,['United States of America'],"['Tig Productions', 'Majestic Films International', 'Warner Bros.', 'Newcomm', 'RCS']","['Jason Scott Lee', 'Esai Morales', 'Sandrine Holt', 'Eru Potaka-Dewes', 'Emilio Tuki Hito', 'Gordon Hatfield', 'Frenxa Reuben', 'Hori Ahipene', 'Chiefy Elkington', 'Ruihana Rewa']",['Kevin Reynolds']
1680,10461,Get Carter,"['Action', 'Drama', 'Thriller', 'Crime']","['ritual', 'pornographic video', 'car crash']",63600000,19412993,4.49,4.80,145,102,2000,en,['United States of America'],"['Franchise Pictures', 'Warner Bros.', 'Morgan Creek Productions', 'The Canton Company']","['Sylvester Stallone', 'Miranda Richardson', 'Rachael Leigh Cook', 'Mickey Rourke', 'Johnny Strong', 'Rhona Mitra', 'John C. McGinley', 'Alan Cumming', 'Michael Caine', 'Gretchen Mol']",['Stephen T. Kay']
1681,10468,28 Days,"['Comedy', 'Drama']","['alcoholism', 'car crash', 'wedding', 'woman director']",43000000,0,5.42,6.00,208,103,2000,en,['United States of America'],['Columbia Pictures'],"['Sandra Bullock', 'Viggo Mortensen', 'Dominic West', 'Elizabeth Perkins', 'Alan Tudyk', 'Steve Buscemi', 'Reni Santoni', 'Marianne Jean-Baptiste', ""Mike O'Malley"", 'Azura Skye']",['Betty Thomas']
1682,10471,Next Friday,['Comedy'],"['prison', 'repayment', 'gang war', 'revenge', 'escape from prison', 'escape', 'los angeles', 'gang member', 'mexican american', 'cholo']",11000000,59827328,9.34,6.40,135,98,2000,en,['United States of America'],['New Line Cinema'],"['Ice Cube', 'Mike Epps', 'Justin Pierce', 'John Witherspoon', 'Don Curry', 'Jacob Vargas', 'Lobo Sebastian', 'Rolando Molina', 'Lisa Rodríguez', 'Tom Lister Jr.']",['Steve Carr']
1683,10472,Down to You,"['Comedy', 'Drama', 'Family', 'Romance']","['lovesickness', 'new love', ""love of one's life"", 'man-woman relation', 'love']",9000000,0,3.27,4.90,70,91,2000,en,['United States of America'],['Miramax Films'],"['Freddie Prinze Jr.', 'Julia Stiles', 'Selma Blair', 'Shawn Hatosy', 'Zak Orth', 'Ashton Kutcher', 'Rosario Dawson', 'Henry Winkler', 'Lucie Arnaz', 'Lauren German']",['Kris Isacsson']
1684,10476,Hustle & Flow,['Drama'],"['rap music', 'hip-hop', 'baby', 'midlife crisis', 'drug dealer', 'career', 'musical', 'rapper', 'independent film']",8000000,23563727,6.40,6.90,99,116,2005,en,['United States of America'],['MTV Films'],"['Terrence Howard', 'Anthony Anderson', 'Taryn Manning', 'Taraji P. Henson', 'Elise Neal', 'DJ Qualls', 'Ludacris', 'Paula Jai Parker', 'Isaac Hayes', 'Jordan Houston']",['Craig Brewer']
1685,10477,Driven,['Action'],"['competition', 'running', 'career', 'idol', 'racing car']",94000000,54744738,8.47,4.50,179,116,2001,en,"['Australia', 'Canada', 'United States of America']","['Epsilon Motion Pictures', 'Franchise Pictures', 'Trackform Film Productions', ""Mel's Cite du Cinema""]","['Kip Pardue', 'Robert Sean Leonard', 'Til Schweiger', 'Estella Warren', 'Sylvester Stallone', 'Burt Reynolds', 'Stacy Edwards', 'Gina Gershon', 'Cristián de la Fuente', 'Brent Briscoe']",['Renny Harlin']
1686,10478,Tin Cup,"['Comedy', 'Drama', 'Romance']","['lover (female)', 'golf', 'man-woman relation', 'sport']",45000000,53854588,10.73,5.90,150,135,1996,en,['United States of America'],"['Regency Enterprises', 'Warner Bros.']","['Kevin Costner', 'Don Johnson', 'Cheech Marin', 'George Perez', 'Rene Russo', 'Linda Hart', 'Dennis Burkley', 'Rex Linn', 'Lou Myers', 'Richard Lineback']",['Ron Shelton']
1687,10480,Nurse Betty,"['Comedy', 'Crime', 'Thriller']","['independent film', 'native american', 'violence', 'soap opera']",24000000,0,3.57,5.90,111,108,2000,en,"['Germany', 'United States of America']","['Gramercy Pictures', 'USA Films', 'Intermedia']","['Renée Zellweger', 'Morgan Freeman', 'Chris Rock', 'Greg Kinnear', 'Aaron Eckhart', 'Tia Texada', 'Crispin Glover', 'Pruitt Taylor Vince', 'Allison Janney', 'Kathleen Wilhoite']",['Neil LaBute']
1688,10481,102 Dalmatians,"['Comedy', 'Family']","['london england', 'prison', 'release from prison', ""women's prison"", 'puppy', 'dog']",85000000,183611771,9.90,5.10,313,100,2000,en,['United States of America'],"['Walt Disney Pictures', 'Cruella Productions']","['Glenn Close', 'Ioan Gruffudd', 'Alice Evans', 'Tim McInnerny', 'Gérard Depardieu']",['Kevin Lima']
1689,10483,Death Race,"['Action', 'Thriller', 'Science Fiction']","['car race', 'dystopia', 'matter of life and death', 'prison guard', 'car set on fire', 'escape from prison', 'exploding building', 'car crash', 'violence']",45000000,73762516,42.58,6.00,1175,105,2008,en,"['United Kingdom', 'United States of America', 'Germany']","['Universal Pictures', 'Cruise/Wagner Productions', 'Impact Pictures', 'Relativity Media', 'Scion Films', 'H2S2 Filmproduktionsgesellschaft']","['Jason Statham', 'Joan Allen', 'Ian McShane', 'Tyrese Gibson', 'Natalie Martinez', 'Max Ryan', 'Jacob Vargas', 'Jason Clarke', 'Fred Koehler', 'Justin Mader']",['Paul W.S. Anderson']
1690,10488,Nim's Island,"['Adventure', 'Comedy', 'Family', 'Fantasy']","['fictional place', 'exotic island', 'shipwreck', 'cruise', 'volcano', 'e-mail', 'daughter', 'turtle', 'author', 'talking animal', 'pirate', 'woman director']",37000000,100076342,14.35,5.60,330,96,2008,en,['United States of America'],['Walden Media'],"['Abigail Breslin', 'Jodie Foster', 'Gerard Butler', 'Michael Carman', 'Mark Brady', 'Anthony Simcoe', 'Christopher James Baker', 'Maddison Joyce', 'Peter Callan', 'Rhonda Doyle']","['Jennifer Flackett', 'Mark Levin']"
1691,10490,Drop Dead Gorgeous,['Comedy'],"['minnesota', 'mother role', 'beauty contest', 'evil mother', 'mother daughter relationship', 'envy', 'pretty woman']",10000000,10571408,6.74,6.40,86,98,1999,en,['United States of America'],"['New Line Cinema', 'Capella International', 'KC Medien AG']","['Kirsten Dunst', 'Ellen Barkin', 'Denise Richards', 'Amy Adams', 'Kirstie Alley', 'Allison Janney', 'Brittany Murphy', 'Sam McMurray', 'Mindy Sterling', 'Alexandra Holden']",['Michael Patrick Jann']
1692,10496,Bats,"['Horror', 'Thriller']","['mutation', 'bat', 'attack']",0,10,1.54,4.10,35,91,1999,en,['United States of America'],['Destination Films'],"['Lou Diamond Phillips', 'Dina Meyer', 'Bob Gunton', 'Leon Robinson', 'Carlos Jacott', 'David McConnell', 'Marcia Dangerfield', 'Oscar Rowland', 'Juliana Johnson', 'Ned Bellamy']",['Louis Morneau']
1693,10501,The Road to El Dorado,"['Adventure', 'Animation', 'Comedy', 'Family']","['gold', 'horse', 'sword fight']",95000000,76432727,37.05,7.00,858,89,2000,en,['United States of America'],"['DreamWorks SKG', 'DreamWorks Animation']","['Kenneth Branagh', 'Kevin Kline', 'Rosie Perez', 'Armand Assante', 'Edward James Olmos', 'Jim Cummings', 'Frank Welker', 'Tobin Bell', 'Elton John', 'Duncan Marjoribanks']","['Don Michael Paul', 'Bibo Bergeron']"
1694,10514,The Andromeda Strain,"['Science Fiction', 'Thriller']","['nasa', 'new mexico', 'biological weapon', 'epilepsy', 'secret lab', 'alien phenomenons', 'biology', 'suspense', 'nuclear threat', 'science']",6500000,12376563,12.52,7.00,190,131,1971,en,['United States of America'],['Universal Pictures'],"['Arthur Hill', 'David Wayne', 'James Olson', 'Kate Reid', 'Paula Kelly', 'George Mitchell', 'Ramon Bieri', 'Peter Hobbs', 'Kermit Murdock', ""Richard O'Brien""]",['Robert Wise']
1695,10521,Bride Wars,['Comedy'],"['bride', 'friendship', 'engagement', 'rivalry', 'wedding', 'family feud']",30000000,114663461,33.39,5.90,856,89,2009,en,['United States of America'],"['Dune Entertainment', 'Regency Enterprises', 'Fox 2000 Pictures', 'Dune Entertainment III', 'New Regency Pictures', 'Sunrise Entertainment (II)', 'Biride Productions']","['Anne Hathaway', 'Kate Hudson', 'Bryan Greenberg', 'Chris Pratt', 'Steve Howey', 'Candice Bergen', 'Kristen Johnston', 'Michael Arden', 'Victor Slezak', 'Kelly Coffield Park']",['Gary Winick']
1696,10523,W.,"['Drama', 'History']","['usa', 'white house', 'usa president', 'george w. bush', 'president', 'iraq war']",25100000,29506464,10.45,6.10,143,131,2008,en,['United States of America'],"['Ixtlan Productions', 'Emperor Motion Pictures', 'Global Entertainment Group']","['Josh Brolin', 'Elizabeth Banks', 'Ellen Burstyn', 'Ioan Gruffudd', 'Thandie Newton', 'Richard Dreyfuss', 'Scott Glenn', 'James Cromwell', 'Jeffrey Wright', 'Toby Jones']",['Oliver Stone']
1697,10527,Madagascar: Escape 2 Africa,"['Family', 'Animation']","['africa', 'jealousy', 'dance', 'hunger', 'lion', 'zoo', 'hippopotamus', 'chimp', 'penguin', 'volcano', 'madagascar', 'airplane', 'zebra', 'sequel', 'shark', 'imax', 'duringcreditsstinger']",150000000,603900354,44.14,6.20,1810,89,2008,en,['United States of America'],['DreamWorks Animation'],"['Ben Stiller', 'Jada Pinkett Smith', 'David Schwimmer', 'Chris Rock', 'Cedric the Entertainer', 'Andy Richter', 'Bernie Mac', 'Alec Baldwin', 'Sacha Baron Cohen', 'Sherri Shepherd']","['Eric Darnell', 'Tom McGrath']"
1698,10528,Sherlock Holmes,"['Action', 'Adventure', 'Crime', 'Mystery']","['detective', 'scotland yard', 'coffin', 'black magic', 'arrest', 'partner', 'sherlock holmes', 'murder', 'steampunk', 'pentagram']",90000000,524028679,57.83,7.00,5766,128,2009,en,"['Germany', 'United Kingdom', 'United States of America']","['Village Roadshow Pictures', 'Silver Pictures', 'Warner Bros.', 'Internationale Filmproduktion Blackbird Dritte', 'Wigram Productions']","['Robert Downey Jr.', 'Jude Law', 'Rachel McAdams', 'Mark Strong', 'Eddie Marsan', 'Robert Maillet', 'Geraldine James', 'Kelly Reilly', 'William Houston', 'Hans Matheson']",['Guy Ritchie']
1699,10530,Pocahontas,"['Adventure', 'Animation', 'Drama', 'Family']","['culture clash', 'settler', 'forbidden love', 'colony', 'musical', 'princess', 'romance', 'native american', 'animation', 'virginia', 'star crossed lovers', '17th century', 'animal sidekick']",55000000,346079773,47.85,6.70,1457,81,1995,en,['United States of America'],"['Walt Disney Pictures', 'Walt Disney Feature Animation']","['Irene Bedard', 'Mel Gibson', 'David Ogden Stiers', 'John Kassir', 'Russell Means', 'Christian Bale', 'Judy Kuhn', 'Linda Hunt', 'Danny Mann', 'Billy Connolly']","['Mike Gabriel', 'Eric Goldberg']"
1700,10533,The Scarlet Letter,"['Drama', 'History', 'Romance']","['based on novel', 'burning of witches', 'pregnancy', 'period drama', 'extramarital affair']",50000000,10382407,7.44,5.50,108,135,1995,en,['United States of America'],"['Hollywood Pictures', 'Cinergi Pictures Entertainment']","['Demi Moore', 'Gary Oldman', 'Robert Duvall', 'Robert Prosky', 'Edward Hardwicke', 'Joan Plowright', 'Roy Dotrice', 'Larissa Laskin', 'Amy Wright', 'Dana Ivey']",['Roland Joffé']
1701,10534,White Squall,"['Action', 'Drama']","['sailing trip', 'diary', 'sailing', 'survival', 'coming of age', 'teenage boy', 'ship captain', 'caribbean', 'male bonding', 'storm at sea', '1960s']",38000000,10300000,10.05,6.30,86,129,1996,en,['United States of America'],"['Hollywood Pictures', 'Largo Entertainment', 'Scott Free Productions']","['Jeff Bridges', 'Caroline Goodall', 'John Savage', 'Scott Wolf', 'Jeremy Sisto', 'Ryan Phillippe', 'David Lascher', 'David Lascher', 'Eric Michael Cole', 'Jason Marsden']",['Ridley Scott']
1702,10535,Spy Hard,"['Action', 'Comedy']","['atomic bomb', 'spoof', 'james bond spoof']",18000000,0,11.24,4.90,147,81,1996,en,['United States of America'],['Hollywood Pictures'],"['Leslie Nielsen', 'Nicollette Sheridan', 'Charles Durning', 'Marcia Gay Harden', 'Barry Bostwick', 'Andy Griffith', 'Stephanie Romanov', 'Talisa Soto', 'Robert Guillaume', 'Carl Ciarfalio']",['Rick Friedberg']
1703,10537,The Doors,"['Drama', 'Music']","['hippie', 'poetry', 'sex', 'rock and roll', 'nudity', 'hallucination', 'wilderness', 'airplane', 'musical', 'addicted', 'joint', 'organ', 'lsd', 'biography', 'alcoholism', 'car crash', 'singer', 'drug', 'music band', 'flashback']",38000000,34416893,10.79,6.70,275,140,1991,en,['United States of America'],"['Imagine Entertainment', 'Ixtlan Productions', 'Carolco Pictures', 'Bill Graham Films']","['Val Kilmer', 'Meg Ryan', 'Kyle MacLachlan', 'Frank Whaley', 'Kevin Dillon', 'Michael Wincott', 'Michael Madsen', 'Josh Evans', 'Costas Mandylor', 'Dennis Burkley']",['Oliver Stone']
